,OverallAccuracy,Frequency_Weighted_Intersection_over_Union,MeanIntersectionOverUnion,MatthewsCorrelationCoefficient
345,0.9292106628417969,0.8693413624499651,0.6441869288534298,0.8991443
346,0.9525413513183594,0.910860079001073,0.6680149841174322,0.9328773
347,0.9434471130371094,0.8940288244256339,0.6149475043375872,0.9171035
348,0.9395332336425781,0.886997474064275,0.5600369024768884,0.9147827
349,0.9325408935546875,0.8749994689847022,0.5942770229743513,0.90307826
350,0.9256935119628906,0.8644924647002152,0.6269452737797154,0.8989594
351,0.9498825073242188,0.9075560269626092,0.7319560171148662,0.9339902
352,0.9197769165039062,0.8570713851643478,0.615683995311759,0.89725953
353,0.9238662719726562,0.8652555597082237,0.7047535380579872,0.900241
354,0.9456138610839844,0.9007069708601636,0.7356886675671841,0.9260041
355,0.9598426818847656,0.9269259800787808,0.7406701595572647,0.94204515
356,0.9732398986816406,0.9492724790916502,0.5642812404310007,0.95731825
357,0.9663772583007812,0.9363257967372057,0.6776010702755118,0.9535707
358,0.9508323669433594,0.9087102179358398,0.7290885465517271,0.93817204
359,0.9506263732910156,0.9080164174135923,0.7511432339822363,0.9348264
360,0.9501419067382812,0.9079535976060673,0.7420329534972965,0.93549
361,0.9554023742675781,0.9175751957366135,0.7222758423736033,0.9392286
362,0.9501075744628906,0.9072582626563538,0.7300778957524485,0.93321747
363,0.9624214172363281,0.932703353665723,0.49568007981570783,0.94506013
364,0.9759941101074219,0.9530883693012833,0.5054543187990682,0.96311784
365,0.9643020629882812,0.9321468218920542,0.6696783842758136,0.9510442
366,0.9626655578613281,0.9303051728165214,0.6729732288970209,0.94995195
367,0.968658447265625,0.940744759164593,0.6794526967883421,0.9572549
368,0.956085205078125,0.9169328952385907,0.6444724804089128,0.94191015
369,0.9728202819824219,0.9477768668313752,0.6849703634540311,0.96189606
370,0.9708633422851562,0.9444370913253971,0.6845747340367747,0.9623302
371,0.9646263122558594,0.9333951533098125,0.6806651297920165,0.95162326
372,0.9620819091796875,0.9278846795896094,0.6670312922457322,0.94723296
373,0.9468612670898438,0.9039583743923074,0.6911284566411566,0.9275805
374,0.9651527404785156,0.9340021468231442,0.5204736285834362,0.9481678
375,0.9551887512207031,0.916305995269101,0.5061376880052062,0.9294095
376,0.9576759338378906,0.9210949347821715,0.5519606251373402,0.9302846
377,0.9387779235839844,0.8885070110569231,0.6310167597308866,0.9223369
378,0.9479904174804688,0.9033124808845037,0.6621978097465272,0.9303332
379,0.9390182495117188,0.8858208730301035,0.6369625657012601,0.91217715
380,0.9567031860351562,0.917537597588133,0.5401697048211287,0.9271467
381,0.9597396850585938,0.9229686391301498,0.5419886010439908,0.92782897
382,0.9722900390625,0.9466398740769653,0.5490451050122753,0.9273139
383,0.9670333862304688,0.9371025778109642,0.4326770227741458,0.9079609
384,0.9698371887207031,0.9432081478481662,0.5164002768560952,0.955491
385,0.96759033203125,0.9370588987587031,0.4378526059324285,0.9112741
386,0.9564170837402344,0.9160645062736013,0.43672618321486967,0.899379
387,0.9520530700683594,0.9084665483200123,0.5442467650181259,0.91259086
388,0.9485397338867188,0.9027374446803134,0.5628762485251864,0.9208626
389,0.9356002807617188,0.8820731065915248,0.6479016413683362,0.91744125
390,0.9169921875,0.8494956573832367,0.7005368889648336,0.89429337
391,0.9215126037597656,0.8560005649485496,0.7416335484917587,0.89925086
392,0.9492950439453125,0.9048193411720378,0.7686289524990357,0.93690974
393,0.9414901733398438,0.8922371220311069,0.680897650956212,0.92458665
